,ID,Count
198,18486,170.00297182119783
199,18487,197.158544397306
200,18488,227.0403654013308
201,18489,293.38575912873716
202,18490,416.42776538278673
203,18491,461.6647797381641
204,18492,466.5559901529554
205,18493,412.632399924315
206,18494,441.2045525659095
207,18495,435.6317800441392
208,18496,424.51296292636255
209,18497,434.4022954590003
210,18498,445.09346576455465
211,18499,472.28913022930885
212,18500,453.8535434336678
213,18501,423.62425939471285
214,18502,425.1611151261363
215,18503,415.11141503891554
216,18504,370.4878284508876
217,18505,295.6686700325644
218,18506,250.22676301010165
219,18507,206.75343468942333
220,18508,174.0249907878495
221,18509,155.78107245124482
222,18510,167.5069542836134
223,18511,194.26382332726564
224,18512,223.7069134756943
225,18513,289.07821090050356
226,18514,410.3136898792965
227,18515,454.88652536786117
228,18516,459.70592205584205
229,18517,406.5740487334317
230,18518,434.7266993315268
231,18519,429.235747367352
232,18520,418.2801789400299
233,18521,428.0243143201
234,18522,438.55851473098664
235,18523,465.35488702617994
236,18524,447.18997519265656
237,18525,417.40452353087437
238,18526,418.91881483993933
239,18527,409.0166664537062
240,18528,519.8376387156876
241,18529,414.8576322050772
242,18530,351.09733610016406
243,18531,290.09918553790067
244,18532,244.17736114822765
245,18533,218.57901566768345
246,18534,235.03179563911965
247,18535,272.5748039512561
248,18536,313.8868938065405
249,18537,405.6104493014237
250,18538,575.7179677708341
251,18539,638.2588551411998
252,18540,645.0210308509646
253,18541,570.4708150342954
254,18542,609.9722676776757
255,18543,602.267821582124
256,18544,586.8958811708555
257,18545,600.568039709724
258,18546,615.3487516436359
259,18547,652.9471876255249
260,18548,627.4596974844844
261,18549,585.6672344913483
262,18550,587.7919618318482
263,18551,573.8980926139714
264,18552,513.4993496374457
265,18553,409.7993459183682
266,18554,346.816467911586
267,18555,286.5620570917102
268,18556,241.20014944585182
269,18557,215.91392009830113
270,18558,232.1660942116134
271,18559,269.2513472135783
272,18560,310.05972600904795
273,18561,400.6649122926384
274,18562,568.6983396494751
275,18563,630.4766769583589
276,18564,637.1564026467053
277,18565,563.5151645251847
278,18566,602.5349828904417
279,18567,594.9244757537194
280,18568,579.7399627135449
281,18569,593.2454190233153
282,18570,607.8459123311754
283,18571,644.9859171830451
284,18572,619.8091915353028
285,18573,578.5262967073281
286,18574,580.6251176203331
287,18575,566.900653910945
288,18576,528.7384608557996
289,18577,421.96095394001026
290,18578,357.10893416415854
291,18579,295.06635424819956
292,18580,248.35824206249123
293,18581,222.32159372883626
294,18582,239.05608332906723
295,18583,277.2419147357697
296,18584,319.2613630750351
297,18585,412.5554378873262
298,18586,585.5755903290144
299,18587,649.1873222737431
300,18588,656.0652820645174
301,18589,580.2385942072116
302,18590,620.4164030396579
303,18591,612.580039015743
304,18592,596.9448954476443
305,18593,610.8511529481166
306,18594,625.884944840519
307,18595,664.1271529668182
308,18596,638.2032580723558
309,18597,595.6952114965876
310,18598,597.8563190811204
311,18599,583.7245547022626
312,18600,512.6877848580546
313,18601,409.15167476552324
314,18602,346.2683386287182
315,18603,286.1091574477093
316,18604,240.8189424468316
317,18605,215.57267695348355
318,18606,231.79916516844327
319,18607,268.8258064405346
320,18608,309.5696892576591
321,18609,400.03167773959734
322,18610,567.799535117622
323,18611,629.4802342839754
324,18612,636.1494029382992
325,18613,562.6245517902234
326,18614,601.58270092395
327,18615,593.9842218833681
328,18616,578.8237073467639
329,18617,592.3078188336474
330,18618,606.8852366573053
331,18619,643.9665432462357
332,18620,618.8296083865646
333,18621,577.6119594901714
334,18622,579.7074633023224
335,18623,566.0046905480845
336,18624,500.07326161954416
337,18625,399.08462526319477
338,18626,337.7485140231803
339,18627,279.06953075487905
340,18628,234.8936673856945
341,18629,210.26857839031905
342,18630,226.09581891748041
343,18631,262.2114312152807
344,18632,301.95282348786054
345,18633,390.18902292311174
346,18634,553.8290044318954
347,18635,613.9920692094814
348,18636,620.4971450465855
349,18637,548.7813499572029
350,18638,586.780945967389
351,18639,579.3694251365903
352,18640,564.5819303374909
353,18641,577.7342694616897
354,18642,591.9530144608236
355,18643,628.121947052371
356,18644,603.6034986444885
357,18645,563.3999971594371
358,18646,565.4439417530627
359,18647,552.0783214538773
360,18648,384.59095284640694
361,18649,306.923701137803
362,18650,259.7519859589236
363,18651,214.62378611451035
364,18652,180.64948936658084
365,18653,161.7110914006759
366,18654,173.8833349146698
367,18655,201.65874066473714
368,18656,232.22262218892573
369,18657,300.0823671919819
370,18658,425.93283999752873
371,18659,472.2024012494867
372,18660,477.20525484423325
373,18661,422.0508443119878
374,18662,451.2751639446871
375,18663,445.5751914064104
376,18664,434.2025843276426
377,18665,444.31764350827734
378,18666,455.2528426224769
379,18667,483.06925536922284
380,18668,464.21287139667396
381,18669,433.2935959012742
382,18670,434.86553077394046
383,18671,424.58644360659304
384,18672,379.0703222534568
385,18673,302.5179491000541
386,18674,256.02336273039674
387,18675,211.54295794934092
388,18676,178.05634698968186
389,18677,159.38980123043504
390,18678,171.38731764949637
391,18679,198.76401991062164
392,18680,228.88917062709638
393,18681,295.77481943386664
394,18682,419.81876516131797
395,18683,465.42414761895077
396,18684,470.3551874947244
397,18685,415.9924937823025
398,18686,444.7973114172861
399,18687,439.17915942767513
400,18688,427.9698010215451
401,18689,437.9396630654588
402,18690,448.7178923021222
403,18691,476.13501292288515
404,18692,457.5493038829129
405,18693,427.0738607162469
406,18694,428.62323116901734
407,18695,418.49169568655407
408,18696,528.4201320020939
409,18697,421.7069108606419
410,18698,356.89393547184375
411,18699,294.8887085097698
412,18700,248.20871710760866
413,18701,222.18774422983978
414,18702,238.91215877163225
415,18703,277.0750002639641
416,18704,319.0691506462746
417,18705,412.3070574320436
418,18706,585.2230424812074
419,18707,648.7964767585422
420,18708,655.6702956493857
421,18709,579.8892595167281
422,18710,620.0428791577746
423,18711,612.2112330444368
424,18712,596.5855026696236
425,18713,610.4833878587601
426,18714,625.5081286037725
427,18715,663.7273128738985
428,18716,637.8190255517167
429,18717,595.3365710951937
430,18718,597.4963775772892
431,18719,583.3731212769779
432,18720,522.0818433741579
433,18721,416.64862493330065
434,18722,352.6130675874015
435,18723,291.35158031487583
436,18724,245.23150561674998
437,18725,219.52264884980008
438,18726,236.04645754772076
439,18727,273.75154376240243
440,18728,315.24198312068444
441,18729,407.36152077461566
442,18730,578.2034148585603
443,18731,641.0142991285891
444,18732,647.8056680038715
445,18733,572.933609501784
446,18734,612.605594898925
447,18735,604.8678877377426
448,18736,589.4295847207077
449,18737,603.1607676925896
450,18738,618.0052898243539
451,18739,655.7660429970301
452,18740,630.1685201460679
453,18741,588.195633818504
454,18742,590.3295338749451
455,18743,576.375683071087
456,18744,537.3209542064483
457,18745,428.8102326468436
458,18746,362.9055335792274
459,18747,299.85587725591955
460,18748,252.38959805204811
461,18749,225.93032231800487
462,18750,242.93644649062543
463,18751,281.74211108216286
464,18752,324.44361995355973
465,18753,419.252046068072
466,18754,595.0806651105358
467,18755,659.7249439699626
468,18756,666.7145469426512
469,18757,589.6570387601438
470,18758,630.487014595138
471,18759,622.5234505524849
472,18760,606.6345170189419
473,18761,620.7665011713717
474,18762,636.0443218767014
475,18763,674.9072782958841
476,18764,648.5625862171303
477,18765,605.3645481728105
478,18766,607.5607348992017
479,18767,593.1995834361924
480,18768,521.2702785452637
481,18769,416.0009537409495
482,18770,352.0649382710993
483,18771,290.8986806432493
484,18772,244.8502985944772
485,18773,219.1814056841677
486,18774,235.67952848216902
487,18775,273.32600296340195
488,18776,314.7519463394048
489,18777,406.72828618294915
490,18778,577.3046102718828
491,18779,640.0178563934254
492,18780,646.7986682340413
493,18781,572.0429967124978
494,18782,611.653312874347
495,18783,603.9276338100387
496,18784,588.5133292980378
497,18785,602.2231674457307
498,18786,617.0446140918854
499,18787,654.7466689980417
500,18788,629.1889369375779
501,18789,587.2812965455753
502,18790,589.4118795009601
503,18791,575.4797196535753
504,18792,508.6557550180061
505,18793,405.9339040081858
506,18794,343.5451134705422
507,18795,283.8590537892817
508,18796,238.92502339771022
509,18797,213.87730699959204
510,18798,229.97618210065625
511,18799,266.71162758674467
512,18800,307.1350803952557
513,18801,396.8856311411647
514,18802,563.33407926637
515,18803,624.5296909644064
516,18804,631.1464099840466
517,18805,558.1997945626057
518,18806,596.8515575789729
519,18807,589.3128367287272
520,18808,574.2715519627698
521,18809,587.6496177401837
522,18810,602.1123915536043
523,18811,638.9020724414934
524,18812,613.9628268469753
525,18813,573.0693338895285
526,18814,575.1483576252077
527,18815,561.5533502405927
528,18816,393.17344649642314
529,18817,313.77298008354734
530,18818,265.5485855761846
531,18819,219.41330928929455
532,18820,184.68084549675618
533,18821,165.31982011572126
534,18822,177.76369821157962
535,18823,206.15893716810254
536,18824,237.40487924821363
537,18825,306.7789756063134
538,18826,435.43791511059834
539,18827,482.7400233132709
540,18828,487.85452009382584
541,18829,431.46928919344657
542,18830,461.34577585144206
543,18831,455.51860328999015
544,18832,443.8922062369257
545,18833,454.2329920773916
546,18834,465.4122200130305
547,18835,493.8493810743122
548,18836,474.5721999027942
549,18837,442.962932914775
550,18838,444.5699469305232
551,18839,434.061472671023
552,18840,387.65281568751755
553,18841,309.3672278734547
554,18842,261.8199622018019
555,18843,216.33248100360962
556,18844,182.08770301841895
557,18845,162.9985298546764
558,18846,175.26768084876727
559,18847,203.26421630075163
560,18848,234.07142755598665
561,18849,302.4714276796959
562,18850,429.323840035218
563,18851,475.961769417584
564,18852,481.00445247635685
565,18853,425.4109384267714
566,18854,454.86792307064115
567,18855,449.1225710610556
568,18856,437.65942268701485
569,18857,447.8550113850799
570,18858,458.8772694370422
571,18859,486.9151383567216
572,18860,467.90863212836837
573,18861,436.74319748644484
574,18862,438.3276470814145
575,18863,427.9667245125703
576,18864,537.0026256241777
577,18865,428.55618978409467
578,18866,362.6905350702392
579,18867,299.6782316689661
580,18868,252.24007322466366
581,18869,225.7964729331402
582,18870,242.79252205591314
583,18871,281.5751967526832
584,18872,324.2514076886964
585,18873,419.00366582458037
586,18874,594.728117563342
587,18875,659.3340987880308
588,18876,666.3195608643194
589,18877,589.3077043675337
590,18878,630.1134910317539
591,18879,622.1546448956549
592,18880,606.275124547371
593,18881,620.3987363956041
594,18882,635.6675059612616
595,18883,674.5074385439032
596,18884,648.1783540241215
597,18885,605.005908077225
598,18886,607.2007937022883
599,18887,592.8481503105708
600,18888,530.6643368347316
601,18889,423.4979037278599
602,18890,358.4096670767134
603,18891,296.1411033839403
604,18892,249.26286165794065
605,18893,223.13137748518946
606,18894,239.92682075897883
607,18895,278.2517401664344
608,18896,320.4242400655837
609,18897,414.058129041132
610,18898,587.7084897618232
611,18899,651.551920959775
612,18900,658.4549330184016
613,18901,582.3520541753483
614,18902,622.6762065833901
615,18903,614.8112994018403
616,18904,599.1192064161105
617,18905,613.076116042841
618,18906,628.1646669906582
619,18907,666.5461684641684
620,18908,640.5278484235253
621,18909,597.8649706185723
622,18910,600.0339498173211
623,18911,585.8507119263735
624,18912,545.9034478075623
625,18913,435.65951155356163
626,18914,368.70213316346
627,18915,304.64540040341365
628,18916,256.42095415925326
629,18917,229.53905101248813
630,18918,246.81680976542543
631,18919,286.2423075598866
632,18920,329.6258769833198
633,18921,425.9486544442469
634,18922,604.5857401694466
635,18923,670.2625659737047
636,18924,677.3638121315655
637,18925,599.0754835879374
638,18926,640.5576264445118
639,18927,632.4668623794082
640,18928,616.3241388730146
641,18929,630.6818496839895
642,18930,646.2036992093679
643,18931,685.6874039395497
644,18932,658.9219146642242
645,18933,615.0338851312167
646,18934,617.2651510004898
647,18935,602.6746124466348
648,18936,529.8527720255895
649,18937,422.85023255127214
650,18938,357.8615377737519
651,18939,295.68820372333664
652,18940,248.88165464494588
653,18941,222.7901343278624
654,18942,239.5598917023576
655,18943,277.82619937779094
656,18944,319.9342032962308
657,18945,413.4248944648774
658,18946,586.8096851970212
659,18947,650.5554782488631
660,18948,657.4479332730803
661,18949,581.4614414077382
662,18950,621.7239245819891
663,18951,613.8710454970205
664,18952,598.2029510157408
665,18953,612.1385158188019
666,18954,627.2039912815709
667,18955,665.5267944899899
668,18956,639.5482652388766
669,18957,596.9506333678972
670,18958,599.1162954656704
671,18959,584.954748530668
672,18960,517.2382486033835
673,18961,412.7831829023449
674,18962,349.3417130441463
675,18963,288.64857692799364
676,18964,242.95637949752347
677,18965,217.4860356874583
678,18966,233.8565453683412
679,18967,271.21182405621687
680,18968,312.3173374155135
681,18969,403.5822395050607
682,18970,572.8391543078523
683,18971,635.0673129488268
684,18972,641.7956751534346
685,18973,567.6182393731297
686,18974,606.9221694098812
687,18975,599.2562485374184
688,18976,583.9611737990756
689,18977,597.5649662346207
690,18978,612.2717688676425
691,18979,649.6821980653924
692,18980,624.3221552750745
693,18981,582.7386708302049
694,18982,584.8527737087019
695,18983,571.0283792336618
696,18984,401.7559399914687
697,18985,320.62225890561706
698,18986,271.34518508877886
699,18987,224.20283237759628
700,18988,188.71220155413897
701,18989,168.92854876560529
702,18990,181.64406143842336
703,18991,210.6591335902097
704,18992,242.58713621392764
705,18993,313.4755838997269
706,18994,444.9429900520388
707,18995,493.2776451867816
708,18996,498.50378515112914
709,18997,440.8877339048404
710,18998,471.41638757635616
711,18999,465.4620149940258
712,19000,453.5818279712472
713,19001,464.1483404674685
714,19002,475.57159722014023
715,19003,504.6295065847494
716,19004,484.9315282218602
717,19005,452.6322697536808
718,19006,454.2743629118774
719,19007,443.5365015643663
720,19008,396.2353092610885
721,19009,316.2165067581918
722,19010,267.6165617674321
723,19011,221.12200413573305
724,19012,186.1190591126866
725,19013,166.60725853757845
726,19014,179.14804411111436
727,19015,207.76441276403335
728,19016,239.2536845691157
729,19017,309.16803603438
730,19018,438.828915063625
731,19019,486.4993913875086
732,19020,491.65371763109556
733,19021,434.82938322433915
734,19022,464.93853488769616
735,19023,459.06598285606856
736,19024,447.3490445099915
737,19025,457.77035986587725
738,19026,469.0366467371051
739,19027,497.6952639657914
740,19028,478.26796054221705
741,19029,446.4125344138201
742,19030,448.0320631515591
743,19031,437.4417534926053
744,19032,545.5851191301954
745,19033,435.4054686149208
746,19034,368.48713459024407
747,19035,304.467754763391
748,19036,256.2714292872003
749,19037,229.40520158763772
750,19038,246.67288528771766
751,19039,286.07539318054364
752,19040,329.4336646610356
753,19041,425.7002741265551
754,19042,604.233192516934
755,19043,669.8717206750132
756,19044,676.968825935237
757,19045,598.7261490909683
758,19046,640.1841027695427
759,19047,632.0980566124026
760,19048,615.9647462940801
761,19049,630.314084798357
762,19050,645.8268831813593
763,19051,685.2875640681219
764,19052,658.5376823564313
765,19053,614.6752449284922
766,19054,616.9052096960488
767,19055,602.3231792160273
768,19056,539.246830399448
769,19057,430.3471826055305
770,19058,364.2062666363631
771,19059,300.9306265111223
772,19060,253.29421774804908
773,19061,226.74010616436834
774,19062,243.80718401732247
775,19063,282.7519366250732
776,19064,325.60649707336614
777,19065,420.7547373889072
778,19066,597.2135647804237
779,19067,662.0895429188276
780,19068,669.1041981621531
781,19069,591.7704989631989
782,19070,632.7468183900551
783,19071,624.7547111865944
784,19072,608.8088282290902
785,19073,622.9914645134087
786,19074,638.3240442802396
787,19075,677.3262940621162
788,19076,650.8871768266861
789,19077,607.5343075359715
790,19078,609.7383658774535
791,19079,595.3257408966329
792,19080,554.4859413217607
793,19081,442.50879039091626
794,19082,374.49873268899006
795,19083,309.43492350240376
796,19084,260.4523102256325
797,19085,233.14777967042545
798,19086,250.6971730009286
799,19087,290.7425039920365
800,19088,334.8081339605986
801,19089,432.6452627526047
802,19090,614.0908151320988
803,19091,680.8001878707313
804,19092,688.0130772126338
805,19093,608.4939283203495
806,19094,650.6282381918996
807,19095,642.4102741056338
808,19096,626.0137606289597
809,19097,640.5971980961937
810,19098,656.3630764391495
811,19099,696.4675294740438
812,19100,669.2812430064083
813,19101,624.7032219917006
814,19102,626.9695670035005
815,19103,612.1496413611226
816,19104,538.4352655836666
817,19105,429.69951142364425
818,19106,363.6581373289174
819,19107,300.47772684681354
820,19108,252.91301073193569
821,19109,226.3988630042496
822,19110,243.44025495769938
823,19111,282.3263958329484
824,19112,325.11646030000423
825,19113,420.1215028074721
826,19114,596.3147602082686
827,19115,661.0931001997641
828,19116,668.0971984085936
829,19117,590.8798861883029
830,19118,631.7945363808635
831,19119,623.8144572740825
832,19120,607.8925728212247
833,19121,622.053864281699
834,19122,637.3633685632931
835,19123,676.3069200795983
836,19124,649.9075936340236
837,19125,606.6199702778163
838,19126,608.8207115182956
839,19127,594.4297774935976
840,19128,525.8207421236825
841,19129,419.6324617445682
842,19130,355.1383125737967
843,19131,293.43810003038834
844,19132,246.98773556676835
845,19133,221.09476434796082
846,19134,237.7369086066027
847,19135,275.7120204915657
848,19136,317.4995943964761
849,19137,410.27884781817863
850,19138,582.344229277261
851,19139,645.6049348533439
852,19140,652.4449402420727
853,19141,577.0366841122366
854,19142,616.9927811644276
855,19143,609.1996602707121
856,19144,593.6507955619084
857,19145,607.4803146538732
858,19146,622.4311461046459
859,19147,660.4623236075495
860,19148,634.6814836246223
861,19149,592.4080076975621
862,19150,594.5571897186107
863,19151,580.5034081548848
864,19152,410.3384335445686
865,19153,327.4715377740171
866,19154,277.1417846405829
867,19155,228.9923554982957
868,19156,192.74355763879097
869,19157,172.53727743989973
870,19158,185.52442469151492
871,19159,215.1593300427574
872,19160,247.76939321469587
873,19161,320.17219223843813
874,19162,454.4480650577741
875,19163,503.81526713157166
876,19164,509.1530502804669
877,19165,450.30617867994306
878,19166,481.4869993693906
879,19167,475.4054267653216
880,19168,463.27144977111203
881,19169,474.0636889246156
882,19170,485.7309744959708
883,19171,515.4096321681062
884,19172,495.29085661099964
885,19173,462.30160665799247
886,19174,463.97877895887484
887,19175,453.0115305218012
888,19176,404.81780278593817
889,19177,323.0657856040467
890,19178,273.4131613001559
891,19179,225.91152724066717
892,19180,190.1504151840689
893,19181,170.21598719999434
894,19182,183.02840735143323
895,19183,212.2646092017681
896,19184,244.4359415528259
897,19185,315.8646443510485
898,19186,448.33399003807324
899,19187,497.0370132976128
900,19188,502.30298272537993
901,19189,444.2478279684399
902,19190,475.00914664758204
903,19191,469.0093945946343
904,19192,457.03866627796174
905,19193,467.68570829038674
906,19194,479.19602397949484
907,19195,508.47538951366414
908,19196,488.6272888972575
909,19197,456.081871286304
910,19198,457.7364791666133
911,19199,446.916782418852
912,19200,554.167612679565
913,19201,442.2547474803439
914,19202,374.2837341395287
915,19203,309.2572778820087
916,19204,260.3027853701001
917,19205,233.01393026036368
918,19206,250.55324853912265
919,19207,290.5755896311354
920,19208,334.6159216595514
921,19209,432.3968824623558
922,19210,613.7382675185381
923,19211,680.4093426152233
924,19212,687.6180910599463
925,19213,608.1445938619775
926,19214,650.2547145582
927,19215,642.0414683793765
928,19216,625.6543680897335
929,19217,640.2294332511947
930,19218,655.9862604527744
931,19219,696.0676896467934
932,19220,668.8970107410682
933,19221,624.3445818286013
934,19222,626.6096257388284
935,19223,611.798208169344
936,19224,547.8293239276923
937,19225,437.1964614540947
938,19226,370.00286617137976
939,19227,305.7201496179509
940,19228,257.325573821026
941,19229,230.34883482821164
942,19230,247.68754725917626
943,19231,287.252133064588
944,19232,330.7887540591262
945,19233,427.4513457082245
946,19234,606.7186397586318
947,19235,672.6271648331001
948,19236,679.7534632606498
949,19237,601.188943711025
950,19238,642.8174301539244
951,19239,634.6981229290932
952,19240,618.4984500008932
953,19241,632.9068129418401
954,19242,648.4834215266478
955,19243,688.106419614253
956,19244,661.2465051858242
957,19245,617.2036444122801
958,19246,619.4427818963463
959,19247,604.8007698266275
960,19248,563.0684348683354
961,19249,449.35806925410884
962,19250,380.2953322363869
963,19251,314.2244466194617
964,19252,264.48366630721944
965,19253,236.75650834197617
966,19254,254.5775362510699
967,19255,295.2427004411628
968,19256,339.9903909574267
969,19257,439.34187108622456
970,19258,623.5958901306074
971,19259,691.3378098075095
972,19260,698.662342333875
973,19261,617.9123730882914
974,19262,660.6988499772774
975,19263,652.3536858693694
976,19264,635.7033824214575
977,19265,650.512546545802
978,19266,666.5224537072559
979,19267,707.2476550492045
980,19268,679.6405713876716
981,19269,634.3725588886607
982,19270,636.6739830431197
983,19271,621.6246703113536
984,19272,547.0177591144442
985,19273,436.5487902742299
986,19274,369.454736865645
987,19275,305.2672499550558
988,19276,256.9443668061025
989,19277,230.00759166915805
990,19278,247.32061820069848
991,19279,286.8265922737915
992,19280,330.29871728729387
993,19281,426.8181111287661
994,19282,605.8198351892821
995,19283,671.6307221171467
996,19284,678.7464635102335
997,19285,600.298330938909
998,19286,641.8651481477052
999,19287,633.7578690195162
1000,19288,617.5821945958876
1001,19289,631.9692127130571
1002,19290,647.5227458126999
1003,19291,687.087045634917
1004,19292,660.2669219962193
1005,19293,616.289307156979
1006,19294,618.5251275400526
1007,19295,603.9048064263889
1008,19296,534.403235668163
1009,19297,426.4817406060896
1010,19298,360.93491211977914
1011,19299,298.2276231462776
1012,19300,251.01909164737162
1013,19301,224.703493018631
1014,19302,241.61727185579724
1015,19303,280.2122169395938
1016,19304,322.68185139203973
1017,19305,416.9754561501645
1018,19306,591.8493042734503
1019,19307,656.142556787551
1020,19308,663.0942053607154
1021,19309,586.4551288778804
1022,19310,627.0633929473481
1023,19311,619.1430720320216
1024,19312,603.3404173520419
1025,19313,617.3956631010622
1026,19314,632.5905233702733
1027,19315,671.2424491800798
1028,19316,645.0408120033577
1029,19317,602.0773445921628
1030,19318,604.2616057558621
1031,19319,589.978437102804
1032,19320,418.9209270772367
1033,19321,334.3208166261116
1034,19322,282.9383841785873
1035,19323,233.78187860759297
1036,19324,196.77491371384576
1037,19325,176.14600610560308
1038,19326,189.40478793536872
1039,19327,219.65952648459182
1040,19328,252.95165020312697
1041,19329,326.86880056120714
1042,19330,463.9531400408813
1043,19331,514.3528890512755
1044,19332,519.8023153844526
1045,19333,459.7246234326238
1046,19334,491.5576111384505
1047,19335,485.34883851294546
1048,19336,472.9610715479092
1049,19337,483.9790373581577
1050,19338,495.89035174761557
1051,19339,526.1897577257994
1052,19340,505.65018497547715
1053,19341,471.9709435392849
1054,19342,473.6831949827695
1055,19343,462.4865594566796
1056,19344,413.40029632885023
1057,19345,329.9150644643164
1058,19346,279.2097608450791
1059,19347,230.7010503556812
1060,19348,194.1817712639355
1061,19349,173.82471587000506
1062,19350,186.90877059991863
1063,19351,216.76480564897392
1064,19352,249.61819854744255
1065,19353,322.56125268181063
1066,19354,457.8390650325257
1067,19355,507.57463522989417
1068,19356,512.9522478420766
1069,19357,453.6662727323625
1070,19358,485.0797584286622
1071,19359,478.95280635412666
1072,19360,466.7282880663245
1073,19361,477.6010567357638
1074,19362,489.3554012432659
1075,19363,519.2555150842245
